,PROMPT,IMAGE_URL
0,"Little pastel owl in a forest, sooo soft, sooo Kawaii 🥹 , magical environment,amoled, 264k render HD --ar 9:16 --v 5 --q 5  --q 2 --s 250 --v 5",https://cdn.midjourney.com/744bbe61-05bc-4b73-a925-c8ced926b534/0_2.png
0,"a beautiful black hat is shown in a stylized illustration, in the style of patrick nagel, zhang jingna, red, anime-inspired character designs, vivienne tam, comic art, barbiecore --ar 51:91  --v 5",https://cdn.midjourney.com/b00e8a66-6b91-4147-964e-0199d164cce2/0_0.png
0,"illustrated swarm of realistic looking bats on a dark cloudy night, dark blues, horror, in the style of mike mignola --ar 2:3 --ar 2:3",https://cdn.midjourney.com/8189250c-6b23-4531-baa3-4062ecf471b6/0_2.png
0,"Dazzling watercolor painting, watercolor texture, a girl wearing sunglasses and a t-shirt, in the style of anime art, pastel pink and soft yellow colors, xiaofei yue, chromepunk, ferrania p30, social media portraiture, victor nizovtsev, light gray background --v 5 --s 500 --chaos 10 --ar 9:16",https://cdn.midjourney.com/5db0afb7-db79-40ee-b9dd-ab3ec851acdd/0_0.png
0,"Stunning watercolor painting, watercolor texture, rough paper, Asian model in a black gold kimono with long white hair, in the style of soft color blending, smile, happy, dark cyan and light amber, pensive portraiture, soft edges and blurred details, sunrays shine upon it, vibrant portraits, jagged edges, anna dittmann --v 5 --s 500 --chaos 10 --ar 9:16",https://cdn.midjourney.com/0ba492dc-33d6-4dc8-bc5f-b3bcc2e82e73/0_2.png
0,"2 beautiful woman entering big door, pastel palette --ar 9:16  --v 5 --s 100",https://cdn.midjourney.com/d214a0f2-76a8-4be1-a147-b9afcca2abee/0_3.png
0,\u003chttps://s.mj.run/ZjEKZYznaI0\u003e  galaxy stars colorful saturated bright nebula stars planets  --v 4  --ar 2:3,https://cdn.midjourney.com/ebd4b4e9-39cf-4ef3-bb21-11d3521cce85/0_3.png
0,"chinese traditional gowns and costumes, in the style of joseph stella, white and blue, peter coulson, intricate pencil work, figura serpentinata, dark blue and light azure, santiago rusinol --v 5 --s 500 --chaos 10 --ar 1:2",https://cdn.midjourney.com/006aac7b-d911-4c17-8843-53801640a87d/0_3.png
0,"\u003chttps://s.mj.run/R50_OjJqv4k\u003e Surreal futuristic natural environment, Crystal style water surface, Crystal style structure, Crystal material, There are many flowers on the ground, pink flowers carnations, The ground has yellow safflowers, Green grass, The stones are covered with green grass, Fine floral details, Cinema4d rendering style, outdoor scenes, Strong sunlight, spatial concept art, The sense of design is more white space, high quality, best quality, high details, 16k --ar 9:16 --iw 0.6  --q 2 --s 750    --v 5",https://cdn.midjourney.com/11b32500-af71-41bd-8854-4a28add55f4a/0_1.png
0,"Palette Knife Painting in the style of C215 and Russ Mills, extreme Low angle view:: 3, Cesar Santos, Holly Golightly, Elegant, Beautiful, Black red gold and white, full body, street environment, jeremy mann --v 5 --s 500 --chaos 10 --ar 9:16",https://cdn.midjourney.com/c64306cc-a62f-4da3-8218-4a82adc596a1/0_1.png
0,"the door to another world, high fantasy design, scenic and cinematic, Comicbook cover of ibovx --ar 2:3  --v 5",https://cdn.midjourney.com/4ab5f997-7d50-4c90-85f8-b0e1ea5f1f3e/0_2.png
0,"a female space fighter walks along in her helmet, in the style of analytical art, dark yellow and azure, gorecore, marine biology-inspired, heistcore, andrzej sykut, rtx on :: by TJ Drysdale and Brandon Woelfel --ar 51:91 --v 5",https://cdn.midjourney.com/5e0abc74-0827-4fb5-95b9-a556015264b7/0_1.png
0,"Props and costume for a gundam character, glowing weapons on the right side, knolling layout, earth tones, Deconstructed, highly detailed, depth, many parts, rendered, lumen render, 8k --ar 2:3 --s 1000  --v 5 --q 2",https://cdn.midjourney.com/4fad231f-313c-4fe7-8fd1-c76bf3c9db02/0_3.png
0,boho art  Minimalist landscape mountains--v 5 --ar 2:3 --s 250 --v 5  --s 250 --v 5,https://cdn.midjourney.com/d2bb25a7-36c8-4ad6-8648-bf4856f05215/0_0.png
0,"A girl in a stunning princess dress laying on the ground, in the style of artgerm, clean background, contemporary, ultrafine detail, shiny, flowers and shapes, i can't believe how beautiful this is, barbiecore --ar 1:2 --q 2 --v 5 --s 250",https://cdn.midjourney.com/f3f058a4-0e89-4ab9-88b2-d0c7b12e8d98/0_2.png
0,\u003chttps://s.mj.run/Loh6AWDjv5E\u003e \u003chttps://s.mj.run/VzzIGOQNYKY\u003e \u003chttps://s.mj.run/RUYRxExcIzo\u003e \u003chttps://s.mj.run/uTsUTjF8RQ0\u003e Photo of Priyanka Chopra as Supergirl wearing a tight smooth form-fitting wet-look spandex costume  --v 5,https://cdn.midjourney.com/285c208c-3293-4084-99f9-3344461589d8/0_2.png
0,"A girl incarnated as a parfait, dresses full of whipped cream and fruit, adorable smiles, palaces filled with desserts and sweet things, cartoon style, soft lighting, and intricate details --v 5 --ar 9:16  --v 5",https://cdn.midjourney.com/9b1e9664-f290-4ae0-bd0a-46615af10623/0_1.png
0,"alternate reality weirdpunk art deco steampunk Disneyland, colorful surrealism --ar 9:16 --chaos 15 --s 1000 --q 2  --q 2 --v 5",https://cdn.midjourney.com/65fc9c9c-1c71-46d2-9706-e0b9dbca0a91/0_1.png
0,"coloring page for kids, A floating castle nestled among the clouds, cartoon style, thick lines, low detail, no shading --ar 9:11  --v 5",https://cdn.midjourney.com/38cafac1-c133-48a1-abd4-2554eaf7408d/0_0.png
0,"gorilla, instagram community with a friend's instagram, in the style of social commentary artist, detailed attention, dark bronze, plein air, slimepunk, playful forms, villagecore, :: Pop art, comic book style, collage, Bright and bold colors, high contrast, use of primary and secondary colors, incorporation of neon and metallic hues, Pop art, postmodernism, street art, Playful and fun, subversive and irreverent, nostalgic and referential, Pop culture and media, comic books and superheroes, music and musicians, social commentary and satire --c 10 --s 1000 --ar 4:5  --v 5",https://cdn.midjourney.com/d1d6e8c5-9511-4e96-ab12-f275e9294690/0_3.png
0,"portrait photo  of a asia old warrior chief,  tribal panther make up, blue on red, side profile, looking away, serious eyes,  50mm portrait photography, hard rim lighting photography--beta --ar 2:3  --beta --upbeta",https://cdn.midjourney.com/ec82faf2-bd60-48b6-8e3b-b2d8ba3691b0/0_0.png
0,"aerial view of a giant fish tank shaped like a tower in the middle of new york city, 8k octane render, photorealistic --ar 9:20",https://cdn.midjourney.com/9b63079e-dd11-4f9c-adbf-403ce63c90fb/0_3.png
0,"\u003chttps://s.mj.run/7t0-6y9_kVE\u003e milkyway in a glass bottle, 4K, unreal engine, octane render --ar 9:16",https://cdn.midjourney.com/da6a45a3-3a7a-4172-bfdd-ecee23a4bbe9/0_2.png
0,"\u003chttps://s.mj.run/qjchBkuHWWU\u003e stunning city of stone inside a gray granite canyon, fusion of star wars and gothic revival architecture, by marc simonetti, natural volumetric lighting, realistic 4k octane beautifully detailed render, 4k post-processing —ar 9:16 —no people --uplight",https://cdn.midjourney.com/036779b7-3d10-4baf-a5ae-5f6982302c68/0_3.png
0,"\u003chttps://s.mj.run/otpxSmfaVPU\u003e a cute fluffy bunny grumpily working on her trip itinerary::2.5 the itinerary is written on ornate medieval paper::2 quill pens, scattered papers on the desk, magical atmosphere::2 unreal engine --ar 2:3 --beta --upbeta",https://cdn.midjourney.com/c91ffc53-edb4-4bc2-be3d-ad1f7fd833f1/0_0.png
0,"anthropomorphic cute ferret detective wearing a coat and a hat, from a hardboiled movie smoking a cigarette in a city at night, smirky look, 1950, corona render, 8k hdr, hyperreal, backlight, hight contrast, colored",https://cdn.midjourney.com/12412704-77cc-4267-b85e-b4f9c5888921/0_2.png
0,"\u003chttps://s.mj.run/xab9WAp2mLg\u003e robert de niro as gimli, insanely detailed and intricate, photo realistic, maximum texture, --ar 2:3 --beta --upbeta --upbeta",https://cdn.midjourney.com/0b4be66a-4a72-4858-86d2-1a7a380e7448/0_0.png
0,"\u003chttps://s.mj.run/q8HtwyV8l2A\u003e An extremely detailed, + labeled, davinci style, exquisite cartography map of heaven and the garden of eden, bliss :: ultra realistic details + hyper real + unreal engine 5, photorealistic, octane render, Vray + Zbrush + DirectX + Terragen + After Effects + 8k UHD + immense detail, enchanced quality + immersive detail,extreme realistic and detailed --q 5 --ar 9:16",https://cdn.midjourney.com/4a19149b-ab23-42e7-895e-8d980cee7e59/0_2.png
0,"\u003chttps://s.mj.run/78QkhxZSXx8\u003e character design, void arcanist, mist, photorealistic, octane render, unreal engine, hyper detailed, volumetric lighting, hdr. --ar 9:16",https://cdn.midjourney.com/d133d1ef-ac65-4a82-b6dd-59f68aa02277/0_0.png
0,"Close-up of Viking King emerging from wet black mud :: Dark metal helmet with two large black horns on the sides of the helmet :: dark warpaint :: scruffy black beard :: angry expression :: scar on face :: Viking Axe :: cinematic lighting, volumetric rays, moody, wet, dripping mud --ar 2:3 --beta --upbeta",https://cdn.midjourney.com/eb2e746b-1ed2-4c48-b3fa-badddd5faf84/0_0.png
0,"kneeling cat knight, portrait, finely detailed armor, intricate design, silver, silk, cinematic lighting, 4k, --ar 9:16  --beta --upbeta --video --upbeta",https://cdn.midjourney.com/fb00a516-97dd-47e4-b67c-94c507ebf784/0_0.png
0,"hyper realistic photograph, portrait of a beautiful happy southamerican woman, big silver earings, tied hair, summer :: film grain, Kodak portra 800, f1.8, golden hour --ar 2:3  --beta --upbeta",https://cdn.midjourney.com/218bf629-ad38-4819-b271-a0c0a7470f68/0_0.png
0,"full body portrait of a small child, cyberpunk, in the background a gigantic gundam in a blurred city scene, artstation, 8k, octane render, unreal engine, very detailed, concept art, realistic, masterpiece, sharp, rule of thirds , --ar 9:16 --testp --creative --upbeta --upbeta --upbeta --upbeta --upbeta --upbeta",https://cdn.midjourney.com/d0cb193c-76f9-40f1-aa5a-86ce6250242b/0_0.png
0,"\u003chttps://s.mj.run/QHjPsY4h_Ek\u003e epic portrait of a innocent valkyrie, white and grey feathered open wings on her back, wearing chainmail bikini, perfect fit body, long blonde braided hair, beautiful eyes and lips, winter setting, art by artgerm and wlop and brom, highly detailed, 8 k, cinematic, mist, digital painting, sharp focus, illustration, masterpiece --testp --ar 2:3 --upbeta --upbeta --upbeta",https://cdn.midjourney.com/e70c2241-e211-49dd-ae3b-0dd5baec36ca/0_0.png
0,"Tiny cute and adorable piglet adventurer dressed in a warm overcoat with survival gear  on a winters day, jean - baptiste monge , anthropomorphic --ar 2:3  --beta --upbeta --upbeta",https://cdn.midjourney.com/df23db32-4e84-4f67-98a3-b48c2cfa13cf/0_0.png
0,\,https://cdn.midjourney.com/40785a4c-4de3-4043-93bf-49415365f248/0_2.png
0,"\u003chttps://s.mj.run/x3N2RUaXJwM\u003e between two 19th-century Brooklyn brownstone buildings, a surreal small twilight creek-garden, rose-brambles, candle-birds, tiny mystery-magic, serene overcast atmosphere, midnight-blue, blue-black, royal-blue, navy-blue, cel-shading, cinematic, edge-to-edge print, rendered by Studio Ghibli, Alyssa Monks, Andreas Rocha, David Kassan, Neil Blevins, Tuomas Korpi, ArtGerm —aspect 9:16 --test",https://cdn.midjourney.com/3bbe4cf5-e242-4f72-a732-4ce7482bbfe2/0_0.png
0,\u003chttps://s.mj.run/jtQl-FA9REg\u003e Orange translucent ore,https://cdn.midjourney.com/71ac1673-050a-46d6-964a-58f4c0210fc2/0_2.png
0,"airy, pin-up, sci-fi, steam punk, very deitaled, realistic,  figurative painter, fineart, Oil painting on canvas, beautiful painting by Daniel F Gerhartz  --ar 9:16  --beta --upbeta",https://cdn.midjourney.com/e8a99a24-b267-4e7f-8722-f32f94407af8/0_0.png
0,"photograph close up portrait 62-year-old tough decorated general, CLEAN SHAVEN, serious, stoic cinematic 4k epic detailed 4k epic detailed photograph shot on kodak detailed bokeh cinematic hbo dark moody --ar 17:22 --beta --upbeta",https://cdn.midjourney.com/f3894e90-5e07-4a9b-856d-0840852e0d46/0_0.png
0,"\u003chttps://s.mj.run/rbIThSX2e3c\u003e handsome anime dragon in Amazon rainforest, dnd character, background focus, fantasy, magic, realistic textured skin, clear clean, by lya kushinov, Avetetsuya Studios, Alexandra Fomina artstation, by Makoto Shinkai, digital 2D, matte painting --test --ar 4:5 —uplight —stop 90 —no dof",https://cdn.midjourney.com/efd85a2c-5447-4149-a1d6-63d6a4ccf28a/0_2.png
0,"\u003chttps://s.mj.run/4--LxQMMpdw\u003e cute owlmancer, flowerpunk, intricate details, Forestpunk --ar 1:2 --test --no dof --uplight",https://cdn.midjourney.com/33d92132-36bc-477f-8999-773eae02a0e4/0_2.png
0,"https://s.mj.run/VO8zp5  an ancient ornate intricate old tome spell book with the sigil symbol of an eye emblazoned on the cover, cinematic, realistic, intricate detail, finely detailed, small details, extra detail, photorealistic, high resolution, 3D, PBR, path tracing, volumetric lighting, octane render, arnold render, 8k --ar 2:3",https://cdn.midjourney.com/c98de168-c5a3-4348-a568-35daf600808d/0_1.png
0,"a photo of 8k ultra realistic archangel with 6 wings, full body, intricate purple and blue neon armor, ornate, cinematic lighting, trending on artstation, 4k, hyperrealistic, focused, high details, unreal engine 5, cinematic --ar 9:16  --s 1250 --q 2",https://cdn.midjourney.com/06eb9ee9-3980-4f3c-aa0d-41db22e08b62/0_0.png
0,"full-body-and-face-portrait::4 grim dirt headdress mask veil shaman slim woman::2 face paint, ash, possessed:: druid, elk-horn headdress, branches-veil, feminine, obscured eyes:: Sony Alpha α7, ISO1900:: --ar 2:3 --style heilung, druid --style photo  --beta --upbeta",https://cdn.midjourney.com/2f01ed32-7929-4dac-b933-23850fbe488f/0_0.png
0,\u003chttps://s.mj.run/O170Swv3swE\u003e realistic 3d block glowing in the forest,https://cdn.midjourney.com/38ba51e8-bcf5-49b1-9d85-05d8fec42595/0_0.png
0,\u003chttps://s.mj.run/OtP5gwirbJE\u003e mana life glas flask unreal engine hyperreallistic render 8k --q 2 --ar 9:16,https://cdn.midjourney.com/77735e16-fab1-47b4-97d0-d67c8117f840/0_0.png
0,bedroom melting into the ocean --ar 2:3 --testp --creative,https://cdn.midjourney.com/d970ee59-1984-40a4-a2d8-ddaf5e164276/0_0.png
0,"the entire universe contained inside a glass jar, super realistic, hyper detailed, dramatic lighting, 4k --ar 6:9  --q 2",https://cdn.midjourney.com/b85ae9d5-3a69-4a92-b41f-121b4584b06c/0_2.png
0,"\u003chttps://s.mj.run/1GznNIsMzOI\u003e vampire the masquerade, unreal engine 5 --v 3 --s 5000 --q 5 --w 896 --h 2304",https://cdn.midjourney.com/01e03495-2394-4b39-8572-297137bfadc4/0_0.png
0,"terrifying image of Eredin, the wild hunt, armoured, on an armoured undead horse, blackened steel, finely detailed armour, metal, steel, black, cinematic lighting, 4K, 8k, unreal engine, octane render, —ar 2:3 —creative  --testp",https://cdn.midjourney.com/6c806ea6-3dc4-414b-801b-31e168ae0c2a/0_0.png
0,"\u003chttps://s.mj.run/ZsMbaCbjUjM\u003e Love of a Warrior,Anger,Cinematic Lighting",https://cdn.midjourney.com/a9f1bc9c-eee3-473b-a51e-5942fa2a5823/0_1.png
0,"Imposing sapphire gothic palace ascending out of the tempestuous sea, Beautiful Architecture, Dramatic lighting, Epic composition,Wide angle, Close up, Point of view, by Miyazaki, Nausicaa Ghibli, Breath of The Wild --aspect 9:32",https://cdn.midjourney.com/a4e49650-0a28-4f4a-83fd-c7db090e5678/0_2.png
0,"\u003chttps://s.mj.run/gpqXOSsjk6w\u003e A thunderstorm of color over a city, pale colors, cinematic, ultra realistic, --ar 9:16",https://cdn.midjourney.com/84ed1805-f6b9-4589-b3e1-d2acb1b8748f/0_0.png
0,"\u003chttps://s.mj.run/gJksOh4Pr10\u003e very very very tall mystical Burmese waterfall, hyperreal, hyper realistic, realistic, Burmese art, Burmese, Myanmar, yama zatdaw, Ramayana, octane render, high definition, 8k, 8k render, Burmese river, Burmese forest, Burmese waterfall, realistic lighting, volumetric lighting —ar 2:5",https://cdn.midjourney.com/3a2a7e9a-0b73-4029-b696-e44e3b5f54a2/0_3.png
0,"\u003chttps://s.mj.run/TgEmrTR6eJ0\u003e gorgeous hair woman, long blue curly hair, prominent feminine features, sultry flirty vibes —beta —upbeta --upbeta",https://cdn.midjourney.com/dc22af27-4dcc-4c5b-87fb-6c3c38ae81f7/0_1.png
0,"Hypnos the God of Sleep::2 Photorealism, Bocca blur, Painted face, High detal::1.5 + Sony Alpha α7, ISO1900::2 --aspect 9:32  --beta  --beta --upbeta",https://cdn.midjourney.com/8f0fc565-5aac-4198-97e5-1e753fc50ffd/0_0.png
0,"the Gunslinger, hyper realistic, octane render, cinematic, golden ratio, curved lines, the dark tower, dramatic lighting shadows, detailed illustration, 8k, intricate details, oil painting —ar 18:43 —q 2",https://cdn.midjourney.com/dcdf3ce9-8140-4f24-83b6-eb7bb2fd22cd/0_1.png
0,"Thor in Gold and Red Ornate Armor with Gold Wings, Lightening around the hands and eyes, levitating above the ground, highly detailed, intricate armor, symmetry --ar 9:16 --s 5000",https://cdn.midjourney.com/801550ed-33a1-4df4-8f51-ccdfd9bb81c1/0_0.png
0,"\u003chttps://s.mj.run/X2Q0G453wvQ\u003e handsome cute black dragon in snowy forest, dnd character, background focus, fantasy, magic, realistic textured skin, hawk feather, hawk wings, lizard legs, lizard pose, big eyes, clear clean, by lya kushinov, Avetetsuya Studios, Alexandra Fomina artstation, by Makoto Shinkai, digital 2D, matte painting --test --ar 9:14 --uplight --stop 90 --no dof",https://cdn.midjourney.com/f5e56fb5-0b05-4e5a-8ca5-ef90516202fd/0_3.png
0,"\u003chttps://s.mj.run/KMiBxI3KMGA\u003e An enormous labyrinth, Beautiful architecture, Statues, Highly detailed carvings, Atmosphere, Dramatic lighting, Epic composition, Close up, Low angle, Wide angle, by Miyazaki, Nausicaa Ghibli, Breath of The Wild --aspect 9:32",https://cdn.midjourney.com/d26e2d53-af0f-4104-a04a-a2e20a637b63/0_3.png
0,"Mouse adventurer dressed in a warm overcoat with survival gear  on a winters day with snow, steampunk,  jean - baptiste monge , anthropomorphic --ar 2:3  --beta --upbeta",https://cdn.midjourney.com/e1a570c7-51f3-47ed-9bb9-d503100a573f/0_0.png
0,"dark red paper with intricate designs,tarot card ,a mandelbulb fractal southeast asian buddha statue,full of golden layers, flowers, cloud, vines, mushrooms, swirles, curves, wave,by Hokusai and Mike Mignola, trending on artstation,elaborate dark red ink illustration —w 1152 —h 2432",https://cdn.midjourney.com/ad206ec9-cc2b-44a2-b629-3cf0ed857771/0_0.png
0,"crystal synthweave corset, purple, magical, octane render, hyper realistic, --ar 2:3",https://cdn.midjourney.com/1eb6f1fc-a385-47df-8fa7-d542aa555957/0_1.png
0,"\u003chttps://s.mj.run/TGaJB7A8L7Q\u003e blonde girl in a cosmic dress, full-body tattoos, ornate, rococo, grotesque, zbrush art, majestic, organics, silver filigree, colorful, dark fantasy, celtic knot, anatomical, h r giger style, moebius, frank frazetta, ornate, art nouveau, symmetrical, turquoise jewelry, red smoke, roses, unbiased render, rotten, Emil melmoth, eerie, macabre, haunting  + insanely detailed and intricate, floral, faded pink, hypermaximalist, elegant, vintage, hyper realistic, super detailed, pastel colors, --ar 24:36",https://cdn.midjourney.com/988b68d6-b4cd-4152-8f47-67e536fa60ba/0_0.png
0,"https://s.mj.run/VaFLp7  chains of Dahlia flowers, various gradient colors, paper crumpled texture, --w 512 --h 1536",https://cdn.midjourney.com/b1994796-d539-429e-808e-61c8206fcc3f/0_0.png
0,"\u003c\u003c\u003chttps://s.mj.run/o50iByyvp-E\u003e\u003e\u003e gothic library building, interior, cathedral, ultrarealistic, photorealistic, cinematic, cool colors, nature stained glass windows, library environment, tall windows, cathedral style, beautiful, ornate, elaborate, flowers,  library, tall bookshelves, books, roots of epic tree contain interior of mystical underground alchemist laboratory, fantastical, natural lighting, spiritual lighting, glittering,  transformative, mysterious magical scene, tomes of ancient knowledge, hyper detailed, mysterious, Renaissance Scholar, cinematic lighting, waterfalls, river, water feature, blue, wide angle, cinematic, energy, vibes, tall windows, vines, atmospheric lighting, fantastic realism, dark fantasy, depth of field, volumetric light, perspective,elaborate rainbow stained glass windows,  vortex in the center of creation, lightning, spiral --q 2 --s 4000 --ar 9:16",https://cdn.midjourney.com/2c53df8c-8882-4e19-a058-ae1dc293b8aa/0_3.png
0,\u003chttps://s.mj.run/UdJ5aOTyLAk\u003e The world that exists in a glass bottle --ar 1080:1920 --s 5000 --quality 2,https://cdn.midjourney.com/ae0b94c8-2b49-43b5-bf12-deb063b56be8/0_0.png
0,"ethereal female warrior archangel, hauntingly beautiful, long blonde hair, pale skin, blue eyes, symmetrical features, thin features, narrow features, angelic features, armored wings, elegant features, bronze plate armor with silver pauldrons, fantasy, d\u0026d, dynamic pose, full body, realistic, fine details, photorealism, cinematic, 8k, hyperdetailed, ultra detailed --beta --ar 2:3 --upbeta --upbeta",https://cdn.midjourney.com/4d7fb5f9-6e2d-477a-9dd7-77d2ef682c86/0_0.png
0,"\u003chttps://s.mj.run/qVO32qHMJKg\u003e staring up infite climbing celestial library spiraling towards light, books, spirals, escher, dark souls, bloodborne fantastical, magical library, gradient, fantasy, trending artstation, fractals, ornate, matte painting --ar 1:3 --q 0.5",https://cdn.midjourney.com/39bfc5bd-a3e6-4a3d-9af5-ffdbeca18c79/0_2.png
0,"white porcelain armor with deft blue floral painting, specular light, league of legends, detailed armor, silk, volumetric lighting, cinematic, 3D, 35mm film —ar 2:3 —beta --upbeta",https://cdn.midjourney.com/bfbeea70-1a14-4210-bd09-15bdad5b2102/0_0.png
0,"\u003chttps://s.mj.run/0LFGnVVLtDQ\u003e incredibly powerful Anime Girl, created by Hideaki Anno + Katsuhiro Otomo +Rumiko Takahashi, Movie poster style, box office hit, a masterpiece of storytelling, main character center focus, monsters + mech creatures locked in combat, nuclear explosions paint sky, highly detailed 8k --ar 9:18",https://cdn.midjourney.com/d71eff54-8e1d-4d2e-a71c-b87b6f3e4659/0_2.png
0,"staring up into the infinite celestial library, endless books, flying books, starry, sublime, cinematic lighting, watercolor, mc escher, dark souls, bloodborne, matte painting --ar 9:21 --test",https://cdn.midjourney.com/23306631-6b76-40a3-96a0-bce23aeda187/0_3.png
0,"\u003chttps://s.mj.run/G6jV-i8DX9k\u003e Lilith, beautiful face, neon purple flowing hair, manga cover, mystical, dark gothic, stunning, dreamy, ethereal, hypermaximalist, elegant, ornate, luxury, elite, ominous, cgsociety,style of james jean, Tom bagshaw, Roberto Ferri and Marco Mazzoni, hyper-realistic, matte painting, enhanced :: neon dress made of flora, carved angels and deities , action pose, violent, vengeful, insanely detailed and intricate, carved white marble, Mandelbulb fractal, sculpture, persian rug, art nouveau architecture, arabic scripture, by Zdzisław Beksiński tsutomu nihei, Peter mohrbacher :: complex cherry blossom, dreamy, cinematic lighting, Marc Simonetti, Patrick Turner, dark, angry, action pose, violent, vengeful, multiverse, Peter Mohrbacher, insanely detailed and intricate, golden ratio, hypermaximalist, elegant, ornate, luxury, elite, ominous, line details, visionary art, matte painting, cinematic, cgsociety, James jean, Brian froud, ross tran, trending on artstation, pierre auguste renoir, beautiful highly detailed --ar 1:2 --beta --upbeta --upbeta",https://cdn.midjourney.com/1a2f1549-0f75-498e-8978-177fef9df197/0_0.png
0,THE SANDS OF TIME :: An enormous antique hourglass :: victorean --ar 5:23 --s 5000,https://cdn.midjourney.com/62818852-ae5f-4ea7-b8a2-bd21acb6bcd7/0_0.png
0,glamour shot of stunningly beautiful young female model by Karol Bak and Reylia Slaby and Anna Dittmann --ar 2:3 --beta --upbeta --upbeta,https://cdn.midjourney.com/5c7bc12c-4cf6-45e7-9927-0fc46dcdb29e/0_0.png
0,"\u003chttps://s.mj.run/8Di51BtC3Jc\u003e \u003c Luminous roseA high-definition CG rendering of a dark rose forest. a rose path, long floating blue roses on the ground, fireflies, luminous ovules and lava crystal light effects, snowstorm style art trend, magical light fog, low light at night --ar 9:16",https://cdn.midjourney.com/d6347e1b-1e9c-4ce3-bde5-d6f777d3d377/0_1.png
0,"portrait of young nordic girl, age 25, freckled skin, neck tatoo, blue eyes, blond hair, 35mm lens, photography, ultra details --ar 16:9 --beta --upbeta --upbeta",https://cdn.midjourney.com/a2f3f10b-cc36-4a1e-8c8e-877b12d7665c/0_0.png
0,"glamour shot of queen of the damned a femme fatale, morbide, dark, very detailed, rendered in octane, wet, dense atmospheric, epic, dramatic, empty, creepy, trail cam footage, photorealistic, hyperornate details, photographed by Irakli Nadar and Reylia Slaby  --ar 2:3 --beta --upbeta --upbeta",https://cdn.midjourney.com/ad880de7-5121-4e0f-9c26-5f4dbc813970/0_0.png
0,"ethereal Bohemian Waxwing bird, Bombycilla garrulus :: intricate details, ornate, detailed illustration, octane render :: Johanna Rupprecht style, William Morris style :: trending on artstation --ar 9:16",https://cdn.midjourney.com/22a0013b-8d05-4c09-8b2b-1eb9b11b642d/0_2.png
0,"\u003chttps://s.mj.run/fW8V9kDbs0g\u003e gothic castle curved in black rock, crows flying around, godrays. ultra detailed. 8k. unreal 5 --ar 9:16 --q 3",https://cdn.midjourney.com/d4d536cb-65d9-4c2a-a0b3-e005d58e5139/0_0.png
0,"\u003chttps://s.mj.run/VtB78epyy6M\u003e 3D render of a sci-fi baroque concept design of anatomically correct brain device with terrarium, steampunk, intricate details, scientific, hyper detailed, photorealistic --beta --upbeta --upbeta",https://cdn.midjourney.com/d6eff52b-7cb9-4072-9593-eb31ccb0aa70/0_0.png
0,https://s.mj.run/gzA0cH  light blue paper::2 tarot card::2 lighthouse on a rock::3 :: Kraken::3 dark blue ink::4 —ar 9:21,https://cdn.midjourney.com/6e79eaa5-a1bc-4444-a95c-0dce164f3897/0_0.png
0,"steampunk cat, octane render, hyper realistic, --ar 2:3  --q 2",https://cdn.midjourney.com/6a3b5dcb-76dd-4810-a26c-eeb21e92b9e9/0_1.png
0,"The Chariot, Lord of Triumphant Light, The Child of the powers of water::8 Amber, Maroon, Rich Brown Russet, Dark Greenish Brown:: Triumph, Victory, Hope, Memory, Digestion, violence, Faithfull, Authority:: 8k, optane render, epic, ocult --aspect 9:16 --uplight  --q 2",https://cdn.midjourney.com/c3b82196-92cb-421c-82de-26cf890f2e76/0_0.png
0,"\u003chttps://s.mj.run/hOLZUEieJoU\u003e Nordic fjord, summer morning light, aerial view, cinematic Light, Soft illumination, cinematic composition, wide-angle, atmospheric,matte painting, Trending on artstation, --ar 4:8 --uplight",https://cdn.midjourney.com/a6fb63a5-cc96-4fdf-9447-b4f8c925660c/0_2.png
0,\u003chttps://s.mj.run/OBUJ__Dc4Dc\u003e random beautiful landscape :: illustration :: high detailed 8K :: realistic lighting :: --ar 9:25 --test --uplight,https://cdn.midjourney.com/eca92f12-0e78-447d-8a23-939f2f82290d/0_3.png
0,"\u003chttps://s.mj.run/sygJfDbT9Wg\u003e green-skinned goblin tinkerer with crimson red hair holding a magic red blunderbuss, angry and cocky facial expression, smooth, hair is a tall frazzled and spiky style, wearing pink shutter shades and black leather armor with tools and gizmos, photorealistic 8k concept art —ar 3:5 —quality 2 —no copper metal or pink in clothes or red in clothes --uplight",https://cdn.midjourney.com/8b7a8a5b-059a-4b04-b915-d36697e3aa7d/0_2.png
0,\u003chttps://s.mj.run/nQvqF0TB45Q\u003e walking among the jacarandas --stylize 20000 --ar 1:3 --quality 3,https://cdn.midjourney.com/b6e0d05b-8697-4fe6-b435-5179861e8534/0_3.png
0,bioluminescent ethereal water elementals nesting in a rock pool --h 600 --s 5000,https://cdn.midjourney.com/0f78c661-e32a-42b6-b088-1da08819491a/0_2.png
0,"https://s.mj.run/6NvgS0  a beautiful rendition of astronaut cthulhu, insanely detailed and intricate, golden ratio, hypermaximalist, elegant, ornate, luxury, elite, horror, creepy, ominous, haunting, matte painting, cinematic, cgsociety, James jean, Brian froud, ross tran --ar 10:25 --w 1920 --uplight",https://cdn.midjourney.com/25df4c65-c66d-4298-9dd0-eeaa0b345914/0_1.png
